Student_ID,Name,Age,City,Electronics,Programming,Database,Data Science,Mathematics,DSA
STU08440,Aarav Vikram,20,Chennai,32,60,70,13,89,93
STU08441,Riya Ananya,20,Bangalore,73,67,48,82,89,19
STU08442,Vikram Vikram,22,Hyderabad,83,80,78,46,89,73
STU08443,Ishaan Kabir,21,Chennai,31,47,34,98,86,2
STU08444,Vikram Vikram,19,Mumbai,26,72,95,84,75,67
STU08445,Ananya Ishaan,18,Kolkata,73,15,86,92,53,62
STU08446,Kabir Ishaan,22,Delhi,79,10,55,81,69,39
STU08447,Kabir Kabir,19,Kolkata,27,66,81,49,22,26
STU08448,Aarav Kabir,21,Mumbai,36,12,26,56,53,9
STU08449,Riya Ananya,21,Chennai,32,29,73,73,65,56
STU08450,Kabir Ishaan,18,Hyderabad,53,90,97,83,31,6
STU08451,Ananya Riya,21,Hyderabad,68,15,68,34,43,99
STU08452,Vikram Aarav,22,Kolkata,70,77,30,87,85,54
STU08453,Kabir Meera,22,Chennai,30,45,6,46,53,84
STU08454,Riya Riya,18,Delhi,29,73,51,87,7,98
STU08455,Meera Aarav,21,Hyderabad,1,33,83,70,82,46
STU08456,Neha Vikram,22,Bangalore,98,96,22,9,96,59
STU08457,Aarav Ananya,18,Mumbai,83,49,20,100,87,35
STU08458,Vikram Ishaan,19,Mumbai,17,89,26,56,15,24
STU08459,Kabir Neha,19,Mumbai,29,73,28,91,86,53
STU08460,Riya Kabir,22,Kolkata,52,50,52,57,87,72
STU08461,Kabir Aarav,18,Delhi,53,98,66,96,57,53
STU08462,Meera Aarav,20,Chennai,67,62,99,87,13,81
STU08463,Vikram Neha,21,Chennai,28,70,65,36,77,15
STU08464,Ishaan Vikram,19,Delhi,36,55,0,24,69,60
STU08465,Riya Riya,22,Mumbai,29,52,96,38,91,78
STU08466,Kabir Ananya,20,Delhi,1,73,92,14,47,31
STU08467,Kabir Neha,20,Delhi,50,70,23,21,22,4
STU08468,Kabir Ishaan,20,Delhi,57,34,80,100,8,39
STU08469,Ananya Riya,22,Delhi,89,86,72,64,5,82
STU08470,Ananya Riya,21,Hyderabad,86,62,81,45,72,97
STU08471,Aarav Kabir,21,Chennai,66,1,29,94,15,40
STU08472,Neha Aarav,22,Chennai,94,35,19,42,17,74
STU08473,Aarav Ananya,19,Mumbai,8,94,43,97,62,14
STU08474,Riya Kabir,19,Chennai,22,63,23,21,46,34
STU08475,Neha Ishaan,18,Delhi,69,77,52,86,80,4
STU08476,Neha Ananya,19,Mumbai,24,69,56,6,70,95
STU08477,Aarav Meera,18,Bangalore,44,45,64,32,72,90
STU08478,Meera Meera,22,Chennai,49,48,18,64,67,22
STU08479,Aarav Neha,20,Delhi,99,44,77,85,53,55
STU08480,Ananya Riya,18,Chennai,28,7,43,43,26,8
STU08481,Ishaan Meera,21,Hyderabad,83,73,20,61,51,84
STU08482,Neha Ishaan,21,Kolkata,97,73,90,83,92,93
STU08483,Aarav Meera,21,Mumbai,79,14,29,92,100,54
STU08484,Ishaan Vikram,19,Hyderabad,41,54,60,18,22,32
STU08485,Meera Neha,22,Chennai,87,95,96,56,33,91
STU08486,Ishaan Vikram,19,Bangalore,57,71,97,48,57,64
STU08487,Vikram Kabir,18,Kolkata,51,86,66,31,68,91
STU08488,Ishaan Ishaan,20,Bangalore,16,3,15,53,54,85
STU08489,Ishaan Neha,22,Mumbai,95,53,66,62,30,30
STU08490,Riya Riya,21,Chennai,13,33,73,14,10,87
STU08491,Vikram Neha,21,Hyderabad,6,1,92,87,71,59
STU08492,Riya Ishaan,20,Delhi,56,91,52,15,82,67
STU08493,Vikram Neha,18,Kolkata,44,8,48,63,5,53
STU08494,Aarav Ishaan,18,Chennai,46,52,33,57,83,49
STU08495,Meera Riya,18,Kolkata,57,29,77,89,28,92
STU08496,Kabir Ananya,22,Kolkata,42,2,91,17,70,22
STU08497,Riya Riya,20,Chennai,70,76,60,7,81,70
STU08498,Meera Vikram,21,Chennai,82,2,86,18,29,60
STU08499,Vikram Riya,19,Mumbai,82,59,10,77,30,56
STU08500,Ishaan Ishaan,18,Chennai,50,50,18,33,81,98
STU08501,Vikram Neha,21,Mumbai,55,32,28,51,3,87
STU08502,Meera Ananya,20,Mumbai,36,57,96,8,8,47
STU08503,Ishaan Kabir,19,Bangalore,29,34,42,38,43,23
STU08504,Neha Ananya,18,Delhi,20,100,75,79,47,38
STU08505,Vikram Riya,19,Delhi,24,49,7,60,17,60
STU08506,Vikram Ishaan,22,Kolkata,13,22,79,34,61,20
STU08507,Neha Kabir,22,Bangalore,43,84,85,90,49,32
STU08508,Ishaan Kabir,18,Delhi,97,38,86,64,94,84
STU08509,Aarav Aarav,22,Mumbai,54,77,4,35,1,25
STU08510,Meera Kabir,18,Chennai,13,32,11,87,7,43
STU08511,Riya Neha,22,Mumbai,94,58,14,3,31,3
STU08512,Riya Riya,21,Chennai,88,61,9,92,8,57
STU08513,Vikram Vikram,22,Delhi,20,52,46,77,0,14
STU08514,Aarav Meera,22,Chennai,39,59,91,100,87,41
STU08515,Kabir Ishaan,19,Mumbai,72,63,45,56,60,53
STU08516,Meera Aarav,21,Delhi,19,30,60,90,60,46
STU08517,Neha Vikram,19,Delhi,17,100,71,7,62,34
STU08518,Ananya Vikram,19,Chennai,55,52,29,11,55,85
STU08519,Vikram Vikram,22,Kolkata,35,73,28,47,90,37
STU08520,Vikram Aarav,21,Hyderabad,27,54,53,3,56,15
STU08521,Kabir Vikram,18,Mumbai,14,82,68,70,88,84
STU08522,Vikram Neha,19,Bangalore,59,62,63,65,86,61
STU08523,Riya Vikram,21,Chennai,8,41,36,79,77,74
STU08524,Meera Vikram,22,Kolkata,73,23,96,26,45,46
STU08525,Vikram Neha,19,Kolkata,23,45,25,97,63,68
STU08526,Neha Riya,22,Delhi,92,79,60,19,48,40
STU08527,Kabir Kabir,20,Mumbai,56,99,94,48,98,42
STU08528,Vikram Aarav,20,Mumbai,44,16,0,64,69,2
STU08529,Ishaan Ananya,20,Mumbai,10,94,48,68,82,54
STU08530,Ishaan Neha,20,Chennai,73,98,54,64,72,76
STU08531,Ananya Neha,22,Kolkata,55,64,0,17,81,90
STU08532,Ishaan Ishaan,20,Chennai,19,42,10,86,2,25
STU08533,Neha Aarav,21,Chennai,35,17,18,81,13,86
STU08534,Kabir Aarav,20,Mumbai,91,57,5,62,95,55
STU08535,Vikram Kabir,18,Delhi,3,31,61,100,79,45
STU08536,Vikram Neha,20,Delhi,34,57,76,38,39,46
STU08537,Meera Ananya,21,Bangalore,12,84,85,55,67,67
STU08538,Neha Riya,21,Kolkata,37,3,53,44,77,44
STU08539,Aarav Ananya,19,Kolkata,53,50,30,15,11,92
STU08540,Meera Riya,22,Kolkata,21,39,66,79,98,0
STU08541,Neha Meera,20,Chennai,10,49,53,21,0,12
STU08542,Neha Aarav,22,Chennai,44,88,5,5,51,97
STU08543,Ishaan Ishaan,19,Hyderabad,44,72,30,55,82,6
STU08544,Meera Riya,18,Mumbai,46,76,29,72,41,30
STU08545,Riya Ananya,20,Bangalore,91,2,97,16,40,92
STU08546,Vikram Neha,19,Kolkata,78,44,89,71,30,65
STU08547,Vikram Vikram,18,Bangalore,38,79,65,80,90,38
STU08548,Riya Riya,21,Hyderabad,82,66,79,98,14,100
STU08549,Aarav Kabir,22,Mumbai,7,34,69,96,39,20
STU08550,Kabir Vikram,20,Chennai,24,22,37,91,61,63
STU08551,Vikram Vikram,20,Delhi,88,25,58,66,27,94
STU08552,Neha Riya,19,Hyderabad,69,87,42,63,28,1
STU08553,Ishaan Aarav,18,Bangalore,69,78,1,64,44,66
STU08554,Neha Meera,20,Chennai,48,27,98,53,91,38
STU08555,Meera Kabir,20,Mumbai,14,54,99,74,41,80
STU08556,Kabir Kabir,22,Delhi,71,23,80,54,44,12
STU08557,Meera Kabir,19,Kolkata,63,17,20,56,58,27
STU08558,Meera Ananya,21,Delhi,82,5,30,87,82,0
STU08559,Ishaan Ishaan,21,Kolkata,36,62,95,53,100,24
STU08560,Vikram Vikram,18,Chennai,22,23,89,38,77,0
STU08561,Kabir Kabir,18,Mumbai,48,18,85,61,0,65
STU08562,Riya Riya,18,Kolkata,61,61,25,21,55,62
STU08563,Neha Riya,21,Mumbai,85,15,20,34,46,30
STU08564,Ishaan Neha,22,Bangalore,6,98,93,30,73,60
STU08565,Meera Riya,19,Mumbai,92,46,33,11,47,12
STU08566,Kabir Ishaan,20,Chennai,87,69,76,89,11,84
STU08567,Riya Meera,20,Bangalore,48,7,90,99,54,67
STU08568,Meera Meera,21,Chennai,66,19,20,38,73,50
STU08569,Aarav Vikram,22,Delhi,91,61,51,75,93,71
STU08570,Kabir Neha,20,Kolkata,4,21,94,69,57,65
STU08571,Ananya Ishaan,20,Kolkata,91,20,75,9,85,93
STU08572,Neha Ananya,18,Kolkata,96,72,10,46,3,74
STU08573,Ishaan Vikram,18,Hyderabad,100,88,84,78,54,28
STU08574,Meera Ananya,20,Delhi,24,80,29,24,20,35
STU08575,Ananya Riya,20,Chennai,90,65,12,51,30,43
STU08576,Riya Vikram,18,Mumbai,28,26,46,96,60,78
STU08577,Ananya Ananya,21,Kolkata,91,99,38,45,64,43
STU08578,Neha Aarav,19,Mumbai,66,75,75,83,55,1
STU08579,Ishaan Vikram,18,Kolkata,99,76,88,25,100,58
STU08580,Riya Ishaan,18,Bangalore,17,88,43,36,51,43
STU08581,Vikram Ishaan,21,Chennai,77,52,60,70,23,45
STU08582,Kabir Riya,19,Kolkata,65,61,70,1,74,1
STU08583,Ananya Ananya,21,Mumbai,37,19,65,82,66,15
STU08584,Ananya Aarav,21,Bangalore,12,93,78,13,7,4
STU08585,Meera Ananya,22,Hyderabad,41,41,80,3,42,52
STU08586,Kabir Kabir,19,Bangalore,1,45,10,66,8,46
STU08587,Meera Ishaan,18,Mumbai,43,31,91,72,92,36
STU08588,Neha Riya,18,Hyderabad,86,57,28,63,84,6
STU08589,Ananya Vikram,22,Delhi,38,60,3,33,78,13
STU08590,Kabir Riya,18,Kolkata,79,35,1,34,100,29
STU08591,Aarav Riya,21,Bangalore,92,72,95,24,26,96
STU08592,Ananya Ananya,22,Delhi,12,43,51,6,44,12
STU08593,Ishaan Aarav,21,Chennai,3,71,43,50,6,65
STU08594,Aarav Ishaan,21,Chennai,12,89,48,18,37,74
STU08595,Riya Kabir,20,Chennai,6,74,31,66,30,56
STU08596,Riya Riya,19,Hyderabad,3,97,36,39,91,91
STU08597,Neha Ishaan,18,Chennai,32,30,17,89,44,7
STU08598,Ishaan Vikram,18,Bangalore,58,12,17,61,71,58
STU08599,Vikram Aarav,20,Mumbai,82,14,15,42,41,61
STU08600,Kabir Riya,22,Mumbai,35,31,43,12,81,23
STU08601,Aarav Vikram,22,Mumbai,17,32,91,34,55,70
STU08602,Vikram Riya,21,Delhi,40,31,62,13,23,46
STU08603,Ishaan Meera,18,Chennai,45,9,35,11,25,33
STU08604,Ananya Riya,22,Mumbai,56,79,84,49,43,27
STU08605,Riya Meera,20,Kolkata,16,14,47,31,46,72
STU08606,Aarav Riya,18,Mumbai,65,11,23,14,4,99
STU08607,Vikram Kabir,21,Bangalore,41,46,19,26,48,48
STU08608,Riya Vikram,22,Delhi,54,61,40,13,25,58
STU08609,Meera Riya,20,Kolkata,1,44,86,73,28,75
STU08610,Neha Neha,22,Chennai,31,76,2,92,6,45
STU08611,Meera Ananya,22,Hyderabad,90,63,92,22,46,95
STU08612,Aarav Kabir,22,Mumbai,88,1,76,21,44,44
STU08613,Neha Meera,21,Kolkata,74,2,64,79,10,34
STU08614,Kabir Kabir,22,Kolkata,23,52,35,99,59,62
STU08615,Riya Neha,21,Delhi,23,14,3,25,55,84
STU08616,Aarav Neha,18,Chennai,17,92,27,0,99,49
STU08617,Riya Vikram,21,Hyderabad,73,98,0,41,9,9
STU08618,Neha Ishaan,18,Kolkata,73,77,95,35,21,38
STU08619,Riya Kabir,20,Delhi,74,94,47,73,81,35
STU08620,Neha Aarav,19,Delhi,2,14,43,6,1,69
STU08621,Meera Vikram,22,Chennai,97,82,55,27,35,65
STU08622,Kabir Ananya,21,Bangalore,37,29,57,38,97,75
STU08623,Neha Neha,20,Bangalore,61,13,80,65,65,22
STU08624,Vikram Aarav,18,Hyderabad,46,57,28,23,29,56
STU08625,Vikram Kabir,18,Bangalore,45,61,7,33,91,26
STU08626,Riya Ananya,22,Hyderabad,18,28,13,59,11,24
STU08627,Aarav Ishaan,19,Bangalore,90,31,75,95,18,1
STU08628,Aarav Ananya,19,Chennai,13,38,15,39,94,69
STU08629,Ananya Ishaan,21,Chennai,41,81,60,95,2,27
STU08630,Vikram Ananya,19,Chennai,89,85,22,72,15,74
STU08631,Aarav Kabir,22,Delhi,74,55,8,26,16,11
STU08632,Aarav Kabir,19,Kolkata,86,27,9,98,48,27
STU08633,Kabir Riya,22,Delhi,52,82,64,90,37,98
STU08634,Meera Kabir,19,Mumbai,1,90,80,0,8,69
STU08635,Riya Meera,21,Mumbai,45,59,81,11,32,28
STU08636,Vikram Ananya,21,Bangalore,34,43,69,93,43,42
STU08637,Neha Ishaan,22,Delhi,47,7,19,52,94,20
STU08638,Kabir Ishaan,20,Hyderabad,70,9,78,32,71,45
STU08639,Ishaan Vikram,19,Chennai,77,42,53,42,52,70
STU08640,Ishaan Neha,22,Chennai,81,76,71,25,42,76
STU08641,Meera Meera,19,Hyderabad,57,76,47,43,91,6
STU08642,Riya Riya,18,Mumbai,95,81,63,65,72,21
STU08643,Kabir Vikram,19,Mumbai,96,31,95,50,19,89
STU08644,Riya Kabir,21,Bangalore,10,17,87,39,72,50
STU08645,Kabir Ananya,22,Hyderabad,92,13,10,80,13,20
STU08646,Ishaan Kabir,22,Chennai,100,32,6,37,90,71
STU08647,Ishaan Kabir,21,Kolkata,10,97,8,26,84,90
STU08648,Ananya Meera,20,Chennai,42,65,32,51,63,17
STU08649,Aarav Kabir,19,Bangalore,36,84,34,85,36,44
STU08650,Vikram Meera,19,Chennai,3,95,75,67,44,87
STU08651,Aarav Vikram,18,Delhi,17,24,92,81,57,100
STU08652,Aarav Meera,18,Hyderabad,53,94,56,56,57,60
STU08653,Meera Kabir,21,Hyderabad,67,14,50,41,38,15
STU08654,Vikram Ananya,22,Chennai,56,55,8,55,54,0
STU08655,Meera Ishaan,19,Mumbai,10,64,87,95,18,45
STU08656,Neha Ishaan,18,Chennai,30,60,97,90,59,21
STU08657,Kabir Neha,18,Mumbai,73,63,5,74,80,46
STU08658,Aarav Kabir,22,Chennai,38,71,0,87,41,19
STU08659,Riya Meera,18,Chennai,26,59,41,11,86,100
STU08660,Aarav Kabir,22,Chennai,91,62,16,40,35,38
STU08661,Riya Neha,21,Mumbai,65,68,14,95,5,59
STU08662,Ishaan Meera,18,Mumbai,52,15,45,45,18,74
STU08663,Kabir Riya,18,Bangalore,54,79,94,95,87,82
STU08664,Neha Meera,20,Hyderabad,39,18,53,68,1,47
STU08665,Ishaan Ananya,19,Bangalore,87,19,93,29,28,29
STU08666,Neha Ananya,20,Bangalore,94,94,37,20,14,50
STU08667,Aarav Kabir,19,Chennai,32,84,28,52,71,22
STU08668,Riya Vikram,20,Mumbai,75,18,63,5,5,37
STU08669,Ananya Kabir,21,Kolkata,80,66,81,22,14,91
STU08670,Riya Vikram,18,Mumbai,97,90,45,40,69,58
STU08671,Riya Ananya,18,Kolkata,62,24,58,7,44,4
STU08672,Ananya Neha,19,Delhi,58,64,25,39,53,82
STU08673,Meera Ananya,21,Chennai,18,55,68,16,55,53
STU08674,Riya Kabir,18,Delhi,71,24,56,30,62,63
STU08675,Meera Meera,22,Delhi,29,14,31,26,54,60
STU08676,Ishaan Riya,21,Delhi,88,31,21,44,24,64
STU08677,Meera Ananya,19,Mumbai,22,2,95,5,13,49
STU08678,Riya Meera,21,Delhi,20,89,2,79,11,76
STU08679,Aarav Riya,21,Delhi,50,10,71,13,38,59
STU08680,Kabir Vikram,21,Hyderabad,1,23,75,43,39,72
STU08681,Meera Ananya,20,Delhi,81,24,71,37,94,69
STU08682,Ishaan Meera,22,Kolkata,8,68,24,3,57,92
STU08683,Neha Aarav,18,Bangalore,37,80,88,12,97,22
STU08684,Vikram Ananya,19,Chennai,46,63,100,88,15,61
STU08685,Meera Vikram,20,Mumbai,2,10,20,39,19,17
STU08686,Kabir Aarav,20,Bangalore,30,5,88,29,70,57
STU08687,Vikram Vikram,18,Kolkata,19,16,78,48,90,3
STU08688,Ishaan Neha,21,Mumbai,8,9,95,57,52,65
STU08689,Kabir Meera,21,Chennai,8,54,97,17,11,91
STU08690,Kabir Ananya,18,Delhi,85,5,46,0,59,63
STU08691,Neha Aarav,22,Bangalore,74,38,43,14,21,45
STU08692,Neha Meera,18,Bangalore,38,78,25,48,94,41
STU08693,Vikram Riya,22,Delhi,22,34,69,82,13,69
STU08694,Kabir Ananya,19,Mumbai,84,37,39,70,89,24
STU08695,Aarav Riya,21,Delhi,94,15,92,64,77,47
STU08696,Aarav Kabir,18,Delhi,41,35,4,42,12,31
STU08697,Meera Aarav,21,Delhi,96,29,57,86,29,72
STU08698,Aarav Neha,19,Mumbai,42,80,20,3,41,74
STU08699,Neha Meera,21,Chennai,44,99,78,85,52,12
STU08700,Ishaan Aarav,21,Delhi,75,54,85,6,78,93
STU08701,Kabir Kabir,21,Chennai,9,25,24,70,50,96
STU08702,Riya Meera,22,Delhi,25,89,25,88,13,68
STU08703,Riya Aarav,20,Mumbai,42,59,93,2,27,71
STU08704,Kabir Riya,21,Hyderabad,44,19,63,6,15,43
STU08705,Kabir Neha,21,Kolkata,89,91,82,14,89,13
STU08706,Vikram Vikram,20,Delhi,93,48,21,39,62,29
STU08707,Neha Meera,19,Kolkata,34,94,55,59,5,90
STU08708,Riya Kabir,18,Mumbai,6,77,69,60,100,31
STU08709,Riya Ananya,22,Bangalore,46,56,71,83,29,96
STU08710,Kabir Riya,22,Kolkata,8,14,96,97,100,0
STU08711,Ishaan Ishaan,21,Chennai,24,73,76,16,80,91
STU08712,Meera Meera,22,Chennai,67,84,52,48,85,70
STU08713,Riya Meera,20,Mumbai,76,71,76,78,81,32
STU08714,Neha Neha,22,Kolkata,27,1,53,4,75,27
STU08715,Kabir Ishaan,20,Chennai,83,92,8,53,67,27
STU08716,Riya Riya,21,Delhi,79,14,51,70,24,29
STU08717,Riya Meera,19,Hyderabad,55,63,51,15,65,53
STU08718,Vikram Meera,20,Mumbai,42,59,23,54,12,25
STU08719,Meera Riya,20,Chennai,0,35,92,62,50,48
STU08720,Kabir Meera,21,Chennai,49,13,51,93,6,86
STU08721,Vikram Ishaan,22,Mumbai,99,84,19,68,95,40
STU08722,Vikram Meera,22,Bangalore,28,42,42,65,16,78
STU08723,Ishaan Kabir,21,Delhi,89,51,11,57,85,64
STU08724,Kabir Vikram,18,Chennai,43,51,87,47,69,83
STU08725,Kabir Riya,22,Chennai,34,2,1,60,89,61
STU08726,Ananya Neha,22,Hyderabad,65,17,24,71,67,56
STU08727,Ananya Aarav,18,Mumbai,12,60,11,9,99,81
STU08728,Vikram Riya,20,Delhi,38,98,21,15,17,71
STU08729,Vikram Ananya,21,Mumbai,55,90,9,85,12,40
STU08730,Riya Meera,19,Chennai,82,1,50,23,43,45
STU08731,Vikram Ishaan,18,Delhi,26,59,37,20,40,38
STU08732,Riya Kabir,20,Kolkata,51,10,84,46,6,46
STU08733,Vikram Kabir,20,Chennai,32,42,97,18,72,25
STU08734,Riya Riya,22,Delhi,64,88,17,10,38,88
STU08735,Riya Neha,19,Hyderabad,20,44,27,26,87,62
STU08736,Neha Kabir,21,Mumbai,0,15,77,17,21,69
STU08737,Meera Ananya,22,Kolkata,49,34,24,80,10,56
STU08738,Ishaan Neha,18,Kolkata,3,69,22,78,64,9
STU08739,Kabir Ananya,19,Bangalore,29,9,3,25,24,62
STU08740,Aarav Ananya,18,Hyderabad,89,61,36,53,29,41
STU08741,Aarav Kabir,19,Delhi,19,13,59,51,13,76
STU08742,Riya Kabir,20,Delhi,47,91,46,69,11,41
STU08743,Meera Meera,19,Mumbai,3,92,40,50,50,60
STU08744,Vikram Aarav,22,Kolkata,30,60,53,77,61,57
STU08745,Aarav Kabir,21,Chennai,18,90,22,97,41,45
STU08746,Aarav Riya,22,Mumbai,11,29,86,38,96,39
STU08747,Riya Aarav,19,Delhi,23,19,18,32,52,0
STU08748,Aarav Meera,20,Hyderabad,32,49,77,42,52,65
STU08749,Aarav Ananya,18,Mumbai,64,2,89,70,96,89
STU08750,Meera Vikram,19,Chennai,83,32,83,71,36,71
STU08751,Riya Aarav,18,Chennai,57,48,45,87,93,53
STU08752,Ananya Ishaan,21,Kolkata,23,62,8,14,89,56
STU08753,Kabir Aarav,22,Mumbai,46,45,0,17,78,17
STU08754,Kabir Vikram,19,Bangalore,59,26,90,90,76,88
STU08755,Meera Ananya,18,Delhi,70,70,17,44,27,86
STU08756,Vikram Aarav,19,Delhi,95,91,56,95,44,55
STU08757,Kabir Riya,21,Kolkata,26,71,89,20,35,19
STU08758,Vikram Aarav,21,Hyderabad,69,30,73,23,28,28
STU08759,Meera Meera,18,Bangalore,27,16,34,81,97,98
STU08760,Kabir Aarav,20,Mumbai,6,25,25,97,95,90
STU08761,Vikram Aarav,20,Hyderabad,72,97,52,59,46,9
STU08762,Kabir Neha,20,Delhi,68,67,83,57,93,12
STU08763,Kabir Meera,19,Chennai,61,91,2,100,90,62
STU08764,Meera Riya,22,Delhi,28,53,71,4,18,11
STU08765,Neha Vikram,20,Bangalore,54,78,68,4,0,67
STU08766,Aarav Neha,20,Bangalore,7,21,11,76,58,90
STU08767,Kabir Ishaan,18,Delhi,49,70,82,45,76,24
STU08768,Aarav Kabir,21,Bangalore,69,90,63,46,26,67
STU08769,Neha Neha,20,Kolkata,21,16,89,31,37,100
STU08770,Aarav Kabir,22,Bangalore,28,18,71,32,25,50
STU08771,Vikram Neha,22,Chennai,20,91,99,71,73,34
STU08772,Riya Neha,22,Kolkata,8,39,64,89,9,98
STU08773,Meera Aarav,21,Chennai,76,86,50,10,31,5
STU08774,Meera Aarav,19,Delhi,63,64,31,36,64,67
STU08775,Riya Kabir,18,Kolkata,5,96,10,50,36,61
STU08776,Meera Ananya,20,Hyderabad,16,27,83,65,72,15
STU08777,Riya Meera,22,Hyderabad,72,80,77,58,93,72
STU08778,Ishaan Kabir,22,Delhi,24,52,75,79,46,54
STU08779,Kabir Aarav,19,Hyderabad,36,82,22,69,13,44
STU08780,Ananya Aarav,18,Bangalore,55,86,65,42,69,28
STU08781,Ishaan Kabir,18,Hyderabad,66,33,92,18,20,73
STU08782,Meera Kabir,18,Bangalore,53,92,99,42,65,55
STU08783,Ishaan Vikram,18,Delhi,80,6,54,56,19,60
STU08784,Aarav Kabir,20,Chennai,29,91,61,40,26,15
STU08785,Kabir Neha,22,Hyderabad,62,79,58,15,51,74
STU08786,Ananya Riya,19,Hyderabad,14,29,12,45,88,36
STU08787,Kabir Ananya,18,Chennai,87,83,90,79,10,3
STU08788,Ananya Aarav,22,Bangalore,41,25,19,84,82,80
STU08789,Vikram Kabir,19,Hyderabad,86,81,100,57,100,65
STU08790,Riya Riya,22,Chennai,10,32,47,24,82,91
STU08791,Aarav Neha,19,Delhi,86,53,17,69,26,75
STU08792,Meera Meera,21,Kolkata,3,86,48,38,45,32
STU08793,Meera Aarav,20,Chennai,99,79,29,20,76,62
STU08794,Meera Vikram,20,Chennai,95,64,10,95,99,68
STU08795,Ananya Neha,21,Delhi,96,9,3,12,55,72
STU08796,Vikram Kabir,20,Bangalore,23,57,97,25,7,0
STU08797,Aarav Aarav,19,Bangalore,65,77,28,89,65,91
STU08798,Vikram Kabir,21,Kolkata,8,0,83,45,69,15
STU08799,Riya Vikram,19,Bangalore,84,17,14,34,73,74
STU08800,Riya Kabir,22,Hyderabad,64,58,73,31,72,70
STU08801,Riya Ananya,20,Chennai,38,63,27,13,30,29
STU08802,Ananya Aarav,22,Bangalore,51,7,79,8,2,92
STU08803,Kabir Ananya,19,Hyderabad,48,63,5,74,97,89
STU08804,Kabir Kabir,19,Chennai,86,56,28,49,46,46
STU08805,Aarav Ishaan,22,Mumbai,49,47,31,49,45,47
STU08806,Ananya Riya,18,Chennai,78,26,41,42,43,45
STU08807,Neha Ishaan,18,Mumbai,68,4,11,75,48,6
STU08808,Meera Ananya,19,Kolkata,99,60,51,50,94,61
STU08809,Riya Aarav,21,Chennai,7,1,99,86,91,6
STU08810,Ishaan Kabir,19,Hyderabad,25,25,99,13,7,94
STU08811,Riya Neha,19,Kolkata,48,93,10,33,0,97
STU08812,Riya Neha,22,Chennai,87,96,17,18,95,96
STU08813,Kabir Neha,20,Chennai,41,7,75,33,75,98
STU08814,Riya Neha,22,Mumbai,43,72,85,73,47,36
STU08815,Vikram Riya,22,Bangalore,15,19,76,58,15,35
STU08816,Meera Neha,19,Mumbai,37,97,58,68,96,23
STU08817,Riya Aarav,21,Chennai,44,87,34,17,9,84
STU08818,Vikram Ananya,21,Delhi,27,42,80,51,48,31
STU08819,Vikram Kabir,18,Mumbai,18,64,18,38,38,27
STU08820,Riya Vikram,20,Bangalore,16,30,27,12,10,99
STU08821,Ananya Riya,21,Kolkata,27,78,88,69,41,41
STU08822,Neha Ananya,22,Hyderabad,99,79,2,69,86,19
STU08823,Ishaan Vikram,20,Kolkata,59,51,26,90,3,21
STU08824,Kabir Aarav,20,Hyderabad,92,20,0,30,95,98
STU08825,Riya Kabir,22,Chennai,10,56,23,45,43,68
STU08826,Neha Aarav,18,Mumbai,3,19,20,75,77,81
STU08827,Ananya Ananya,18,Mumbai,51,53,61,86,53,54
STU08828,Aarav Kabir,21,Mumbai,85,87,86,40,80,29
STU08829,Kabir Aarav,22,Bangalore,96,22,94,80,0,20
STU08830,Ananya Ishaan,22,Chennai,27,63,86,55,65,40
STU08831,Meera Meera,22,Chennai,50,78,87,99,11,85
STU08832,Vikram Ishaan,21,Chennai,8,34,29,21,35,92
STU08833,Ananya Neha,20,Bangalore,41,95,42,0,19,24
STU08834,Meera Vikram,21,Bangalore,64,73,13,99,92,2
STU08835,Riya Meera,20,Mumbai,57,39,71,93,1,45
STU08836,Ishaan Riya,21,Delhi,15,6,1,39,85,7
STU08837,Riya Kabir,18,Delhi,28,66,50,100,38,57
STU08838,Neha Ishaan,20,Delhi,85,30,92,14,92,40
STU08839,Ishaan Aarav,18,Hyderabad,8,78,27,68,86,76
STU08840,Ishaan Ananya,21,Mumbai,14,38,76,10,26,94
STU08841,Neha Aarav,19,Mumbai,56,50,29,35,42,86
STU08842,Aarav Kabir,20,Hyderabad,61,44,30,32,69,56
STU08843,Kabir Ishaan,22,Delhi,60,95,91,26,56,4
STU08844,Kabir Ishaan,22,Hyderabad,45,68,43,35,90,15
STU08845,Meera Riya,20,Chennai,83,9,38,0,91,89
STU08846,Vikram Meera,18,Bangalore,30,39,15,100,24,79
STU08847,Kabir Vikram,20,Delhi,30,4,72,0,20,84
STU08848,Aarav Ishaan,21,Delhi,61,79,71,12,0,8
STU08849,Vikram Neha,21,Bangalore,64,16,62,100,98,94
STU08850,Meera Kabir,22,Chennai,33,28,64,49,10,63
STU08851,Vikram Neha,22,Kolkata,73,94,82,85,22,100
STU08852,Vikram Ananya,18,Bangalore,23,94,80,39,11,98
STU08853,Neha Ananya,21,Kolkata,94,22,72,5,40,72
STU08854,Ananya Ishaan,21,Mumbai,8,12,6,83,33,20
STU08855,Vikram Kabir,20,Kolkata,28,82,41,2,37,27
STU08856,Aarav Aarav,21,Kolkata,15,46,2,92,23,81
STU08857,Aarav Neha,20,Bangalore,58,54,37,47,81,55
STU08858,Meera Ananya,22,Mumbai,11,61,11,99,58,83
STU08859,Vikram Kabir,22,Delhi,88,84,13,2,97,36
